time;and now for each joint: Real.X;Real.Y;Real.Z;Confidence
0.3724976;78.74429;735.4543;2348.593;0.75;78.1747;613.7687;2325.699;0.75;75.40391;273.5005;2349.205;0.75;77.78059;86.2059;2342.395;0.75;77.48483;529.0488;2331.552;0.75;235.6787;522.2161;2328.472;0.75;246.7066;344.5352;2109.883;0.75;134.0032;565.1105;2039.815;0.75;111.4626;609.2255;2025.802;0.75;77.48483;529.0488;2331.552;0.75;-79.15826;522.1529;2332.768;0.75;-130.9501;245.0516;2335.15;0.75;-136.234;24.50964;2202.491;0.75;-137.2908;-19.59876;2175.959;0.75;184.3155;8.821777;2365.319;0.75;148.9875;-426.7347;2273.324;0.75;82.37502;-816.8832;2293.497;0.75;-27.43893;7.298061;2365.386;0.75;19.77503;-431.2201;2295.435;0.75;49.36909;-826.3377;2287.297;0.75
0.4146576;78.74523;735.338;2348.324;0.75;78.17462;613.7687;2325.666;0.75;75.29188;273.5959;2348.942;0.75;77.73609;86.4073;2342.013;0.75;77.45664;529.0452;2331.463;0.75;235.5306;521.8589;2328.468;0.75;246.7775;343.2036;2110.678;0.75;134.8215;564.0973;2039.939;0.75;112.4302;608.2761;2025.791;0.75;77.45664;529.0452;2331.463;0.75;-79.22984;522.1628;2332.62;0.75;-130.9739;245.0472;2335.105;0.75;-136.2809;24.24292;2202.631;0.75;-137.3423;-19.91794;2176.136;0.75;184.2013;8.897594;2365.279;0.75;150.0624;-428.7063;2276.13;0.75;83.37243;-818.2723;2305.298;0.75;-27.45802;7.484043;2365.375;0.75;19.87907;-432.3521;2295.278;0.75;49.43715;-827.4751;2287.275;0.75
0.4480133;78.74586;735.2499;2348.053;0.75;78.17456;613.7687;2325.633;0.75;75.19311;273.7072;2348.812;0.75;77.71033;86.60017;2341.847;0.75;77.43175;529.0439;2331.408;0.75;235.5247;521.6486;2328.461;0.75;246.7714;343.4196;2110.315;0.75;134.5879;564.5216;2039.923;0.75;112.1513;608.742;2025.845;0.75;77.43175;529.0439;2331.408;0.75;-79.31902;522.1044;2332.461;0.75;-131.0184;244.9766;2335.072;0.75;-136.4084;24.65856;2201.441;0.75;-137.4863;-19.40505;2174.715;0.75;184.1727;8.982735;2365.262;0.75;149.5252;-427.8586;2274.739;0.75;83.35458;-816.3976;2316.197;0.75;-27.49375;7.622944;2365.377;0.75;19.79702;-431.7998;2295.401;0.75;49.40268;-826.9167;2287.272;0.75
0.481842;78.74667;735.1866;2347.77;0.75;78.17459;613.7687;2325.599;0.75;75.05774;273.8261;2348.746;0.75;77.68178;86.76711;2341.769;0.75;77.39777;529.0438;2331.368;0.75;235.7655;521.8401;2328.459;0.75;246.8999;340.8514;2112.586;0.75;136.3196;562.3408;2039.96;0.75;114.2036;606.6387;2025.435;0.75;77.39777;529.0438;2331.368;0.75;-79.42061;522.0464;2332.287;0.75;-131.0592;244.9045;2335.033;0.75;-136.6051;25.03043;2200.182;0.75;-137.7143;-18.94439;2173.212;0.75;184.1984;9.026089;2365.263;0.75;149.8966;-428.8477;2275.716;0.75;82.3893;-817.2377;2316.41;0.75;-27.63381;7.794369;2365.367;0.75;19.8325;-432.4008;2295.339;0.75;49.46065;-827.5175;2287.279;0.75
0.5147705;78.74755;735.1418;2347.502;0.75;78.17462;613.7687;2325.566;0.75;74.92738;273.9543;2348.676;0.75;77.65572;86.92606;2341.686;0.75;77.365;529.0437;2331.328;0.75;236.0033;522.0034;2328.457;0.75;247.1412;336.2379;2116.677;0.75;139.4007;558.0448;2040.298;0.75;117.8526;602.4062;2025.022;0.75;77.365;529.0437;2331.328;0.75;-79.5316;521.9811;2332.116;0.75;-131.1589;244.8352;2334.989;0.75;-136.8323;24.80867;2200.095;0.75;-137.9669;-19.19664;2173.116;0.75;184.2202;9.139153;2365.253;0.75;149.5925;-428.3358;2274.921;0.75;81.8019;-816.6004;2316.334;0.75;-27.78143;8.067928;2365.368;0.75;19.77938;-431.9162;2295.402;0.75;49.43677;-827.0297;2287.294;0.75
0.5486755;78.74851;735.1131;2347.233;0.75;78.17462;613.7687;2325.532;0.75;74.801;274.0888;2348.61;0.75;77.63011;87.07835;2341.642;0.75;77.33315;529.0436;2331.288;0.75;236.1257;521.9356;2328.453;0.75;247.1011;336.6295;2116.26;0.75;139.3485;558.633;2040.242;0.75;117.798;603.0337;2025.038;0.75;77.33315;529.0436;2331.288;0.75;-79.65656;521.9083;2331.964;0.75;-131.3318;244.7705;2335.008;0.75;-137.0472;24.7581;2199.965;0.75;-138.1903;-19.24439;2172.956;0.75;184.2448;9.238197;2365.26;0.75;149.7555;-428.6708;2275.348;0.75;81.15313;-816.85;2316.222;0.75;-27.95529;8.358109;2365.36;0.75;19.75173;-431.9522;2295.44;0.75;49.45139;-827.0618;2287.301;0.75
0.6160431;78.74951;735.0889;2346.974;0.75;78.17459;613.7687;2325.499;0.75;74.6646;274.2259;2348.544;0.75;77.60274;87.22278;2341.603;0.75;77.29875;529.0436;2331.249;0.75;236.0321;521.5868;2328.459;0.75;247.1259;335.357;2117.079;0.75;140.162;557.5176;2040.496;0.75;118.7692;601.9497;2025.179;0.75;77.29875;529.0436;2331.249;0.75;-79.74281;521.8578;2331.804;0.75;-131.5209;244.7391;2335.004;0.75;-137.275;24.76687;2199.946;0.75;-138.4259;-19.22757;2172.934;0.75;184.2318;9.220806;2365.256;0.75;149.9052;-429.6286;2275.743;0.75;82.16525;-818.1578;2314.682;0.75;-28.01168;8.391659;2365.333;0.75;19.81212;-432.7373;2295.349;0.75;49.45755;-827.8519;2287.247;0.75
0.6548767;78.74979;735.0714;2346.7;0.75;78.17456;613.7687;2325.462;0.75;74.52007;274.3764;2348.481;0.75;77.57595;87.3768;2341.567;0.75;77.26226;529.0436;2331.209;0.75;235.9329;521.2922;2328.463;0.75;247.148;333.9732;2118.052;0.75;141.1001;556.2262;2040.769;0.75;119.8905;600.6768;2025.312;0.75;77.26226;529.0436;2331.209;0.75;-79.80228;521.8235;2331.629;0.75;-131.7704;244.7408;2335.005;0.75;-137.5461;24.87762;2199.941;0.75;-138.7012;-19.09501;2172.929;0.75;184.2149;9.243393;2365.252;0.75;150.0475;-431.0323;2276.118;0.75;81.8332;-819.7468;2312.284;0.75;-28.06427;8.467846;2365.308;0.75;19.97225;-433.933;2295.102;0.75;49.49812;-829.0608;2287.216;0.75
0.6745453;78.75021;735.0571;2346.428;0.75;78.17453;613.7687;2325.427;0.75;74.45554;274.5139;2348.415;0.75;77.56267;87.51372;2341.553;0.75;77.24575;529.0435;2331.168;0.75;236.1055;521.4202;2328.459;0.75;247.0659;335.2106;2117.051;0.75;140.4601;557.3502;2040.69;0.75;119.139;601.7781;2025.418;0.75;77.24575;529.0435;2331.168;0.75;-79.87973;521.7787;2331.452;0.75;-132.0146;244.7281;2335.004;0.75;-137.7995;25.0315;2199.942;0.75;-138.9565;-18.90783;2172.93;0.75;184.239;9.228626;2365.258;0.75;150.1024;-432.5914;2276.251;0.75;81.59724;-821.4571;2310.17;0.75;-28.08981;8.434769;2365.327;0.75;20.13231;-435.4159;2294.874;0.75;49.60163;-830.553;2287.241;0.75
0.719223;78.75066;735.0436;2346.17;0.75;78.17451;613.7687;2325.395;0.75;74.42368;274.6399;2348.348;0.75;77.55233;87.62901;2341.552;0.75;77.23743;529.0432;2331.129;0.75;236.2822;521.5287;2328.457;0.75;246.9628;337.1738;2115.414;0.75;139.3121;559.177;2040.522;0.75;117.7819;603.5776;2025.544;0.75;77.23743;529.0432;2331.129;0.75;-79.96818;521.7269;2331.296;0.75;-132.1885;244.693;2334.966;0.75;-137.7355;25.10892;2199.929;0.75;-138.8449;-18.80789;2172.922;0.75;184.2557;9.165779;2365.282;0.75;150.1981;-434.5526;2276.489;0.75;81.49812;-823.6772;2306.859;0.75;-28.16703;8.447945;2365.344;0.75;20.29256;-437.18;2294.65;0.75;49.72981;-832.324;2287.258;0.75
